year,month,ObsTime,spring,summer,fall,winter,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2015,12,23,0,0,0,1,1016.0,1018.6,1013.9,23.9,29.9,20.1,85,54,1.5,14,6.1,27,0.0
2015,12,24,0,0,0,1,1014.6,1016.5,1013.3,22.6,29.9,21.0,92,59,2.2,39,8.0,63,0.0
2015,12,25,0,0,0,1,1016.5,1019.0,1014.2,20.0,22.1,18.3,86,77,4.3,39,13.9,36,0.0
2015,12,26,0,0,0,1,1017.5,1019.5,1015.6,19.4,21.1,17.3,80,71,3.2,45,8.2,43,0.0
2015,12,27,0,0,0,1,1019.9,1022.5,1017.4,19.4,22.4,17.5,87,79,3.8,43,12.2,35,2.0
2015,12,28,0,0,0,1,1022.4,1024.9,1020.0,18.9,22.9,16.8,71,53,5.1,46,16.8,44,0.0
2015,12,29,0,0,0,1,1022.3,1024.4,1020.6,19.2,22.8,16.7,70,57,3.0,45,11.2,4,0.0
2015,12,30,0,0,0,1,1021.2,1022.8,1018.6,18.7,21.0,16.9,81,72,3.6,34,11.1,45,0.0
2015,12,31,0,0,0,1,1021.9,1023.3,1020.3,19.0,22.0,17.1,71,56,4.4,43,15.0,49,0.0
2016,1,1,0,0,0,1,1022.0,1024.0,1020.2,19.8,23.9,15.8,78,62,3.0,38,10.8,47,0.0
2016,1,2,0,0,0,1,1019.8,1022.2,1017.4,21.0,23.3,20.0,86,73,2.6,38,8.4,46,0.0
2016,1,3,0,0,0,1,1017.6,1019.9,1015.5,21.2,23.1,19.9,95,81,1.7,45,6.2,37,26.0
2016,1,4,0,0,0,1,1016.4,1018.6,1014.9,22.4,24.8,20.9,94,83,1.5,35,6.3,10,1.0
2016,1,5,0,0,0,1,1014.7,1016.1,1013.2,22.0,23.8,20.8,95,85,2.1,33,6.1,1,0.0
2016,1,6,0,0,0,1,1015.8,1018.1,1012.6,20.8,24.2,19.2,88,76,4.0,41,14.1,2,20.5
2016,1,7,0,0,0,1,1017.9,1020.0,1016.5,20.0,23.4,18.8,78,68,4.1,47,14.1,66,0.0
2016,1,8,0,0,0,1,1017.5,1019.6,1015.1,19.0,21.6,17.8,82,70,3.8,41,12.5,31,0.5
2016,1,9,0,0,0,1,1018.1,1020.3,1016.2,18.8,22.7,16.4,78,62,3.5,43,11.3,54,0.0
2016,1,10,0,0,0,1,1016.0,1018.7,1013.3,19.8,23.2,16.3,88,76,3.1,35,9.9,30,0.0
2016,1,11,0,0,0,1,1014.2,1016.8,1012.0,18.9,20.6,17.6,93,88,3.2,39,11.3,40,24.5
2016,1,12,0,0,0,1,1016.1,1018.6,1014.0,18.8,21.6,17.2,81,69,4.9,39,15.6,48,0.5
2016,1,13,0,0,0,1,1017.7,1019.0,1015.6,16.8,18.5,15.4,82,75,4.1,43,13.1,54,0.0
2016,1,14,0,0,0,1,1016.9,1019.9,1014.5,17.1,21.4,14.6,78,62,3.4,44,11.9,42,0.0
2016,1,15,0,0,0,1,1014.0,1015.5,1012.4,17.4,18.9,16.0,89,83,2.5,41,9.2,54,3.0
2016,1,16,0,0,0,1,1012.2,1014.8,1009.8,19.6,23.1,16.7,87,72,2.8,34,10.4,50,0.5
2016,1,17,0,0,0,1,1008.6,1012.0,1006.4,19.3,20.7,16.9,94,80,2.2,42,12.3,39,28.0
2016,1,18,0,0,0,1,1014.0,1016.7,1011.4,16.9,19.4,15.1,72,62,4.5,43,14.5,61,0.0
2016,1,19,0,0,0,1,1018.3,1020.6,1015.9,17.0,20.0,15.8,78,66,3.6,45,11.5,41,0.0
2016,1,20,0,0,0,1,1018.5,1022.1,1014.9,17.6,20.2,15.3,80,70,3.4,38,11.0,49,0.0
2016,1,21,0,0,0,1,1015.5,1018.3,1012.9,18.4,21.0,17.2,89,80,3.8,39,13.0,41,3.0
2016,1,22,0,0,0,1,1015.3,1017.8,1012.4,17.9,20.8,16.6,85,72,3.5,39,12.3,63,5.0
2016,1,23,0,0,0,1,1021.1,1026.2,1017.0,12.5,17.0,9.3,82,65,8.9,44,23.6,49,7.0
2016,1,24,0,0,0,1,1029.8,1032.4,1025.0,7.2,9.6,6.2,66,53,7.0,44,21.9,49,2.5
2016,1,25,0,0,0,1,1028.4,1030.9,1025.5,9.9,14.0,6.7,59,47,5.6,46,17.2,47,0.0
2016,1,26,0,0,0,1,1024.2,1027.5,1021.2,14.7,20.1,8.7,72,45,2.6,22,11.3,1,0.0
2016,1,27,0,0,0,1,1021.1,1023.4,1019.2,18.1,20.8,16.0,88,75,2.4,39,7.9,6,0.0
2016,1,28,0,0,0,1,1017.5,1021.2,1013.6,18.4,20.4,17.4,95,81,2.2,26,9.6,350,6.5
2016,1,29,0,0,0,1,1015.7,1019.3,1013.4,18.8,19.8,17.6,96,87,2.5,36,12.6,13,33.5
2016,1,30,0,0,0,1,1017.7,1019.2,1015.6,18.1,19.0,16.9,92,86,3.1,42,11.7,46,17.5
2016,1,31,0,0,0,1,1017.9,1020.3,1014.9,19.1,22.5,16.9,83,71,3.5,46,12.4,26,0.0
2016,2,1,1,0,0,0,1018.5,1020.2,1016.2,15.8,18.5,13.4,87,77,6.0,45,19.1,52,9.5
2016,2,2,1,0,0,0,1019.7,1021.8,1018.1,14.6,16.3,13.2,83,77,4.5,43,15.4,45,2.5
2016,2,3,1,0,0,0,1020.0,1020.9,1018.6,16.1,18.1,14.8,85,78,3.6,42,12.2,43,0.0
2016,2,4,1,0,0,0,1018.4,1021.1,1016.2,17.2,18.0,16.3,92,88,3.3,46,11.0,46,0.0
2016,2,5,1,0,0,0,1016.7,1019.3,1013.2,16.1,18.4,14.3,85,74,5.3,38,18.2,32,0.0
2016,2,6,1,0,0,0,1020.3,1023.6,1016.8,13.7,15.8,11.7,56,42,7.1,43,21.4,55,0.0
2016,2,7,1,0,0,0,1022.3,1024.1,1020.2,13.5,17.1,10.9,51,40,4.2,38,13.7,19,0.0
2016,2,8,1,0,0,0,1021.4,1023.9,1019.3,15.9,19.4,11.3,41,17,2.6,43,9.4,21,0.0
2016,2,9,1,0,0,0,1019.6,1022.1,1018.1,15.6,20.4,11.2,75,48,1.4,49,6.7,14,0.0
2016,2,10,1,0,0,0,1016.3,1019.2,1014.3,17.5,21.4,12.5,76,55,1.1,22,5.7,11,0.0
2016,2,11,1,0,0,0,1014.1,1016.1,1012.0,19.6,23.6,16.5,86,63,2.6,32,9.0,125,7.0
2016,2,12,1,0,0,0,1012.2,1015.1,1010.1,24.3,30.1,19.7,85,62,1.5,10,9.0,301,0.0
2016,2,13,1,0,0,0,1011.3,1013.2,1009.3,26.8,32.5,22.6,67,32,3.2,177,13.5,242,0.0
2016,2,14,1,0,0,0,1013.7,1019.5,1010.5,20.4,27.9,12.4,82,63,4.1,42,18.4,42,5.5
2016,2,15,1,0,0,0,1020.8,1022.8,1018.4,13.1,15.2,11.1,74,62,5.0,43,17.7,47,0.0
2016,2,16,1,0,0,0,1021.5,1022.8,1019.9,14.7,16.0,13.5,68,58,2.6,40,8.5,35,0.0
2016,2,17,1,0,0,0,1020.3,1022.4,1018.4,16.6,20.1,14.3,78,59,2.3,44,6.6,42,0.5
2016,2,18,1,0,0,0,1018.8,1021.2,1016.7,18.2,21.7,15.8,89,71,2.2,44,8.6,44,2.5
2016,2,19,1,0,0,0,1017.4,1019.0,1014.8,18.3,20.8,16.2,92,83,2.9,44,9.0,47,0.0
2016,2,20,1,0,0,0,1019.5,1021.8,1016.5,16.6,18.4,15.1,69,55,5.2,47,16.3,60,0.0
2016,2,21,1,0,0,0,1019.7,1021.8,1017.8,17.8,20.5,14.6,68,54,1.6,41,8.1,45,0.0
2016,2,22,1,0,0,0,1019.2,1021.1,1017.1,18.7,20.8,16.8,88,80,2.6,43,8.7,31,0.0
2016,2,23,1,0,0,0,1019.8,1021.8,1017.8,16.7,19.6,15.0,84,74,5.8,41,17.1,44,0.0
2016,2,24,1,0,0,0,1022.9,1025.2,1020.2,16.3,17.7,15.4,79,70,4.6,43,15.4,35,0.0
2016,2,25,1,0,0,0,1024.5,1026.3,1022.8,17.2,19.7,16.0,73,67,2.8,43,8.3,53,0.0
2016,2,26,1,0,0,0,1023.7,1026.2,1021.4,16.7,17.3,15.8,85,78,2.9,42,9.3,55,0.0
2016,2,27,1,0,0,0,1021.2,1023.1,1019.5,17.1,18.6,16.1,90,84,3.2,43,9.4,57,0.0
2016,2,28,1,0,0,0,1019.6,1020.9,1017.8,19.4,22.3,16.8,81,71,3.1,35,10.3,20,0.0
2016,2,29,1,0,0,0,1021.3,1023.1,1019.6,19.0,22.8,15.1,69,53,4.1,41,14.3,40,0.0
2016,3,1,1,0,0,0,1021.5,1023.3,1019.3,17.2,21.6,13.2,62,49,3.0,39,10.1,21,0.0
2016,3,2,1,0,0,0,1021.1,1023.0,1019.5,18.2,22.4,14.2,75,53,1.6,44,6.7,346,0.0
2016,3,3,1,0,0,0,1019.2,1021.7,1017.1,20.1,23.9,15.4,74,53,1.0,35,6.4,287,0.0
2016,3,4,1,0,0,0,1016.4,1018.4,1014.6,21.8,26.1,18.2,71,50,1.8,48,6.8,47,0.0
2016,3,5,1,0,0,0,1014.0,1016.2,1010.7,22.5,26.5,19.4,82,64,2.1,46,7.8,43,0.0
2016,3,6,1,0,0,0,1013.2,1015.1,1011.1,23.0,26.5,20.7,86,64,2.3,22,8.3,37,0.0
2016,3,7,1,0,0,0,1012.9,1014.9,1011.1,23.0,27.5,20.6,85,66,2.3,46,7.3,45,0.0
2016,3,8,1,0,0,0,1010.6,1013.3,1007.6,24.7,28.1,22.6,87,68,1.6,55,6.8,289,0.0
2016,3,9,1,0,0,0,1011.6,1015.4,1008.8,20.8,26.5,16.5,88,74,3.7,40,13.7,40,26.5
2016,3,10,1,0,0,0,1016.5,1019.7,1014.2,14.3,16.8,12.7,89,84,5.7,42,19.5,45,34.5
2016,3,11,1,0,0,0,1018.8,1020.6,1017.3,13.9,15.3,12.5,89,83,3.8,47,13.8,65,9.0
2016,3,12,1,0,0,0,1016.3,1019.0,1014.0,17.0,20.1,14.4,90,73,2.0,29,7.1,50,7.5
2016,3,13,1,0,0,0,1012.4,1015.6,1008.8,19.9,25.5,18.1,92,72,2.5,35,12.8,51,13.5
2016,3,14,1,0,0,0,1014.3,1015.9,1012.0,16.7,18.7,15.9,78,69,4.9,47,17.5,43,3.5
2016,3,15,1,0,0,0,1014.7,1016.5,1013.4,16.0,17.3,15.0,92,74,2.0,47,5.8,66,4.5
2016,3,16,1,0,0,0,1013.8,1015.6,1012.0,18.4,20.8,17.1,95,86,2.4,34,8.6,47,4.5
2016,3,17,1,0,0,0,1012.9,1014.8,1011.0,20.7,26.7,17.7,91,71,1.3,13,6.1,360,0.0
2016,3,18,1,0,0,0,1010.2,1011.8,1008.2,24.0,29.4,19.0,93,69,2.1,48,11.6,1,9.5
2016,3,19,1,0,0,0,1011.8,1014.9,1009.3,23.8,26.0,21.6,97,87,1.9,28,8.5,348,5.0
2016,3,20,1,0,0,0,1013.7,1015.5,1011.7,20.7,22.2,19.3,91,85,3.1,40,12.7,37,2.0
2016,3,21,1,0,0,0,1013.9,1015.4,1012.3,19.6,20.6,18.7,91,83,3.3,47,10.5,62,6.0
2016,3,22,1,0,0,0,1012.6,1014.8,1011.0,20.1,22.4,19.0,98,90,2.4,14,8.1,9,6.5
2016,3,23,1,0,0,0,1011.6,1016.4,1009.8,19.3,22.4,15.7,98,90,3.4,44,16.6,49,20.5
2016,3,24,1,0,0,0,1017.0,1020.2,1014.0,15.1,16.5,13.4,83,72,5.5,46,16.4,58,3.0
2016,3,25,1,0,0,0,1019.8,1021.9,1017.7,13.8,15.1,12.7,86,71,3.5,39,10.8,47,11.5
2016,3,26,1,0,0,0,1019.7,1021.4,1016.5,16.5,20.6,13.5,59,40,3.9,43,14.3,13,0.0
2016,3,27,1,0,0,0,1021.4,1023.3,1019.5,16.7,20.4,14.1,64,53,3.6,45,14.6,17,0.0
2016,3,28,1,0,0,0,1021.5,1023.4,1019.6,18.3,22.9,12.6,51,30,2.7,42,8.9,32,0.0
2016,3,29,1,0,0,0,1020.0,1022.7,1017.3,20.4,24.6,15.4,62,44,1.8,40,6.8,11,0.0
2016,3,30,1,0,0,0,1016.5,1018.7,1014.5,22.6,28.5,19.0,66,37,1.6,48,7.3,6,0.0
2016,3,31,1,0,0,0,1012.8,1015.5,1011.0,23.7,27.7,20.2,83,69,1.9,4,5.8,57,0.0
2016,4,1,1,0,0,0,1012.8,1014.6,1011.4,23.6,26.8,21.1,86,74,1.7,37,6.1,43,0.0
2016,4,2,1,0,0,0,1013.6,1015.8,1011.4,24.7,29.2,21.9,87,66,1.8,299,6.7,296,0.0
2016,4,3,1,0,0,0,1012.1,1013.7,1010.5,26.6,29.7,23.9,86,67,2.8,202,11.6,275,0.0
2016,4,4,1,0,0,0,1011.1,1012.7,1009.3,26.2,30.3,23.9,88,63,1.9,45,7.9,295,0.0
2016,4,5,1,0,0,0,1012.6,1014.6,1011.0,24.7,29.0,22.7,90,70,1.8,7,7.9,337,0.0
2016,4,6,1,0,0,0,1011.3,1014.2,1008.9,27.1,33.0,23.3,84,54,1.8,32,8.9,287,0.0
2016,4,7,1,0,0,0,1011.3,1012.9,1009.5,28.4,32.7,25.3,85,59,3.2,177,13.6,246,0.0
2016,4,8,1,0,0,0,1011.7,1013.4,1010.2,26.4,30.1,23.6,88,72,2.4,40,8.4,36,0.0
2016,4,9,1,0,0,0,1010.5,1012.7,1007.4,25.8,30.0,23.0,86,68,1.9,172,7.1,124,0.0
2016,4,10,1,0,0,0,1008.1,1010.5,1005.0,25.7,31.2,22.9,86,61,2.6,29,15.7,163,19.5
2016,4,11,1,0,0,0,1009.1,1011.0,1007.6,23.4,25.8,21.8,91,79,2.7,40,8.6,21,6.0
2016,4,12,1,0,0,0,1007.9,1010.5,1005.0,24.1,27.0,22.2,92,77,2.0,20,7.5,30,19.0
2016,4,13,1,0,0,0,1004.6,1007.6,1001.0,25.4,28.2,22.7,88,70,2.9,193,16.8,178,19.0
2016,4,14,1,0,0,0,1008.6,1011.5,1006.6,25.7,28.2,23.2,93,82,1.8,8,10.0,9,25.0
2016,4,15,1,0,0,0,1010.9,1012.9,1007.9,22.4,24.7,20.1,97,89,1.9,44,9.6,350,22.0
2016,4,16,1,0,0,0,1008.9,1011.3,1006.5,25.7,30.2,19.7,80,56,3.8,35,14.9,258,0.0
2016,4,17,1,0,0,0,1009.6,1011.4,1007.3,26.3,29.4,24.1,83,70,1.5,5,6.5,309,0.0
2016,4,18,1,0,0,0,1012.7,1015.5,1008.9,21.4,26.0,17.7,88,69,3.0,41,13.2,52,5.5
2016,4,19,1,0,0,0,1015.2,1017.4,1013.5,21.5,25.7,16.9,82,66,3.1,18,9.4,28,0.0
2016,4,20,1,0,0,0,1012.4,1016.0,1010.0,23.5,26.7,21.5,90,75,2.0,40,6.7,14,0.0
2016,4,21,1,0,0,0,1009.4,1011.1,1007.9,27.2,32.1,23.2,83,56,3.2,180,11.9,285,0.0
2016,4,22,1,0,0,0,1008.2,1009.4,1006.9,26.9,29.6,24.9,83,67,2.5,190,7.7,307,0.0
2016,4,23,1,0,0,0,1007.4,1008.9,1005.9,27.1,29.8,24.2,80,64,2.2,190,9.0,250,0.0
2016,4,24,1,0,0,0,1007.6,1009.7,1005.7,25.8,29.4,21.5,82,53,1.7,299,8.6,297,33.5
2016,4,25,1,0,0,0,1009.3,1010.7,1007.5,24.8,26.8,23.2,91,82,1.7,31,5.8,49,0.0
2016,4,26,1,0,0,0,1008.1,1010.4,1005.1,26.3,28.6,23.5,90,76,1.8,297,6.7,301,0.0
2016,4,27,1,0,0,0,1005.7,1007.3,1004.1,26.2,29.0,22.0,85,61,2.6,137,11.2,252,19.0
2016,4,28,1,0,0,0,1007.7,1009.7,1005.7,24.7,27.0,21.5,78,60,3.1,37,8.7,35,0.0
2016,4,29,1,0,0,0,1010.4,1012.0,1008.4,22.9,27.0,20.1,60,44,3.6,40,12.2,19,0.0
2016,4,30,1,0,0,0,1010.7,1012.0,1009.4,22.6,25.7,20.0,78,64,2.0,43,8.3,30,3.5
2016,5,1,0,1,0,0,1010.3,1012.3,1008.4,23.1,26.3,20.8,90,73,1.2,21,6.7,45,18.5
2016,5,2,0,1,0,0,1008.6,1010.6,1006.6,26.8,30.9,22.2,81,60,2.0,55,9.2,197,0.0
2016,5,3,0,1,0,0,1008.7,1010.6,1007.0,27.5,30.4,25.6,82,59,3.1,276,10.0,281,0.0
2016,5,4,0,1,0,0,1009.9,1011.0,1008.4,27.2,29.5,25.3,84,74,1.4,294,6.9,316,0.0
2016,5,5,0,1,0,0,1009.1,1011.0,1006.9,28.1,31.6,25.7,79,61,2.5,168,9.0,278,0.0
2016,5,6,0,1,0,0,1008.0,1010.1,1005.6,28.7,32.0,25.3,79,64,2.7,176,9.0,281,0.0
2016,5,7,0,1,0,0,1009.2,1010.7,1007.6,28.3,30.3,26.4,82,69,2.0,220,7.3,304,0.0
2016,5,8,0,1,0,0,1010.0,1011.6,1008.5,28.6,30.9,25.9,79,69,1.2,299,5.9,303,0.0
2016,5,9,0,1,0,0,1008.2,1010.4,1005.9,28.9,31.9,26.6,81,64,2.9,211,9.2,275,0.0
2016,5,10,0,1,0,0,1005.7,1007.3,1004.1,27.9,30.9,23.2,80,55,3.3,189,10.3,241,55.0
2016,5,11,0,1,0,0,1005.9,1007.6,1003.8,23.9,26.7,21.4,82,65,3.2,41,11.2,26,21.5
2016,5,12,0,1,0,0,1007.3,1008.8,1005.7,26.3,29.5,22.1,77,65,1.9,20,7.2,22,0.0
2016,5,13,0,1,0,0,1009.9,1012.0,1008.2,27.3,29.4,25.4,87,76,2.6,48,10.0,18,0.0
2016,5,14,0,1,0,0,1011.0,1012.5,1009.8,28.5,31.1,26.3,79,66,2.0,8,7.6,286,0.0
2016,5,15,0,1,0,0,1008.9,1011.1,1006.5,27.7,29.6,26.3,84,72,1.6,294,6.7,284,0.0
2016,5,16,0,1,0,0,1007.7,1008.9,1006.2,23.4,27.2,19.4,83,74,4.1,40,14.7,50,10.0
2016,5,17,0,1,0,0,1009.5,1011.1,1007.8,21.2,24.6,18.5,75,65,3.8,43,12.3,62,0.0
2016,5,18,0,1,0,0,1009.4,1011.1,1008.1,23.6,27.1,19.7,84,69,3.3,39,10.3,50,0.0
2016,5,19,0,1,0,0,1007.3,1009.2,1005.3,25.2,29.2,22.0,82,64,2.9,20,11.0,6,0.0
2016,5,20,0,1,0,0,1006.2,1007.5,1004.8,25.5,29.1,22.6,83,69,1.9,31,6.5,30,0.0
2016,5,21,0,1,0,0,1006.8,1008.2,1005.6,25.6,27.2,24.7,91,81,1.2,43,4.7,29,3.5
2016,5,22,0,1,0,0,1005.9,1007.5,1004.3,26.5,30.6,24.0,86,67,1.8,178,10.5,204,5.0
2016,5,23,0,1,0,0,1005.7,1006.9,1003.8,27.0,31.0,24.5,90,67,1.7,50,10.4,230,45.5
2016,5,24,0,1,0,0,1004.6,1005.9,1002.5,27.5,30.6,25.6,89,74,1.8,18,7.7,21,0.0
2016,5,25,0,1,0,0,1006.2,1008.1,1004.7,27.7,31.0,25.3,83,63,1.7,19,6.9,56,0.0
2016,5,26,0,1,0,0,1007.3,1008.5,1005.7,28.5,30.8,25.8,81,68,1.5,43,5.8,313,0.0
2016,5,27,0,1,0,0,1007.8,1009.7,1005.7,30.1,33.4,26.9,76,58,2.7,194,14.1,232,0.0
2016,5,28,0,1,0,0,1006.8,1008.7,1004.7,30.0,33.6,28.2,75,56,3.9,187,13.0,258,0.0
2016,5,29,0,1,0,0,1006.0,1007.5,1004.3,29.5,32.4,27.8,80,67,3.6,178,13.1,263,0.0
2016,5,30,0,1,0,0,1006.6,1008.5,1005.1,29.8,32.3,27.7,81,68,3.0,193,9.9,303,0.0
2016,5,31,0,1,0,0,1006.9,1008.7,1005.0,29.9,32.9,27.5,78,59,3.3,171,8.8,261,0.0
2016,6,1,0,1,0,0,1004.8,1007.2,1001.5,30.0,34.2,27.5,75,52,3.8,216,11.1,203,0.0
2016,6,2,0,1,0,0,1003.6,1005.9,1001.9,29.5,31.7,28.2,82,72,3.5,185,10.9,271,0.0
2016,6,3,0,1,0,0,1004.4,1006.2,1003.2,29.7,32.3,27.4,82,68,3.9,190,11.4,274,1.5
2016,6,4,0,1,0,0,1005.6,1007.5,1004.0,30.0,33.0,28.0,80,58,3.9,217,11.3,265,0.0
2016,6,5,0,1,0,0,1006.4,1007.9,1004.7,28.6,31.0,24.7,82,68,2.1,176,7.6,197,8.5
2016,6,6,0,1,0,0,1006.8,1008.4,1005.7,26.8,29.9,23.5,88,73,1.6,80,7.9,190,34.5
2016,6,7,0,1,0,0,1006.0,1007.9,1004.1,28.1,31.1,24.6,82,62,1.7,174,8.2,303,24.5
2016,6,8,0,1,0,0,1004.3,1005.7,1001.9,29.1,32.2,25.9,74,62,1.5,44,6.3,349,0.0
2016,6,9,0,1,0,0,1004.6,1005.9,1002.9,28.4,31.8,26.1,79,66,2.0,176,8.0,9,0.5
2016,6,10,0,1,0,0,1005.2,1006.2,1003.8,27.7,31.3,25.8,84,65,1.7,56,11.6,272,0.5
2016,6,11,0,1,0,0,1005.3,1006.5,1003.5,25.8,27.5,24.4,91,78,3.5,176,12.0,171,15.5
2016,6,12,0,1,0,0,1004.3,1006.2,1003.4,26.8,31.8,24.4,86,67,3.8,176,15.8,210,28.5
2016,6,13,0,1,0,0,1003.5,...,...,26.8,...,...,86,...,3.5,175,...,...,58.0
2016,6,14,0,1,0,0,1003.2,...,...,28.0,...,...,83,...,3.2,182,...,...,1.5
2016,6,15,0,1,0,0,1004.1,...,...,29.4,...,...,80,...,3.9,226,...,...,0.0
2016,6,16,0,1,0,0,1005.1,1006.9,1002.9,29.6,32.6,27.0,80,60,3.7,186,13.2,222,0.0
2016,6,17,0,1,0,0,1007.1,1009.8,1004.8,29.3,31.8,27.3,81,72,3.4,185,11.2,278,1.5
2016,6,18,0,1,0,0,1009.4,1011.0,1007.8,29.4,32.6,26.6,79,67,2.1,160,8.8,310,0.0
2016,6,19,0,1,0,0,1008.7,1010.1,1006.9,29.6,32.5,27.0,77,62,1.6,1,7.6,20,0.0
2016,6,20,0,1,0,0,1007.1,1008.4,1005.6,29.2,32.5,26.7,77,64,2.0,184,8.7,189,0.0
2016,6,21,0,1,0,0,1007.2,1008.7,1006.2,29.7,33.1,26.3,73,60,2.6,285,10.0,295,0.0
2016,6,22,0,1,0,0,1006.9,1008.4,1005.1,29.9,32.4,27.7,80,67,2.9,178,9.6,271,0.0
2016,6,23,0,1,0,0,1006.1,1007.6,1004.7,29.8,32.6,28.2,80,63,2.8,171,8.9,301,0.0
2016,6,24,0,1,0,0,1005.8,1007.3,1004.0,29.8,33.1,27.5,77,61,2.7,158,10.1,277,0.0
2016,6,25,0,1,0,0,1006.6,1008.7,1005.3,30.1,32.7,27.8,76,68,3.0,286,10.2,286,0.0
2016,6,26,0,1,0,0,1007.3,1008.5,1005.4,30.3,33.2,27.9,77,55,1.8,296,7.1,302,0.0
2016,6,27,0,1,0,0,1006.3,1008.1,1004.4,30.5,33.6,27.3,72,60,1.7,177,7.3,341,0.0
2016,6,28,0,1,0,0,1007.8,1010.1,1005.7,30.2,33.4,27.5,78,60,2.4,301,13.4,283,0.0
2016,6,29,0,1,0,0,1009.7,1012.5,1007.9,30.2,33.7,27.3,79,57,2.4,271,10.1,283,0.0
2016,6,30,0,1,0,0,1009.4,1011.3,1007.2,29.4,32.5,24.6,79,60,2.1,300,11.0,258,14.5
2016,7,1,0,1,0,0,1007.5,1008.9,1005.7,29.7,32.2,26.6,81,66,1.7,297,7.5,282,0.0
2016,7,2,0,1,0,0,1007.4,1008.9,1004.7,29.5,32.5,26.1,78,66,2.8,172,12.9,167,0.0
2016,7,3,0,1,0,0,1007.4,1009.8,1005.3,29.1,32.6,22.7,80,64,3.1,172,14.6,187,29.0
2016,7,4,0,1,0,0,1006.3,1008.1,1004.3,29.6,32.6,25.8,78,60,1.9,182,7.2,291,1.0
2016,7,5,0,1,0,0,1006.3,1008.1,1004.6,30.2,34.1,26.7,76,52,2.3,17,10.9,360,0.0
2016,7,6,0,1,0,0,1004.7,1006.2,1003.1,30.5,33.9,27.5,77,61,1.8,158,8.0,310,0.0
2016,7,7,0,1,0,0,998.8,1004.3,992.2,30.1,34.1,27.7,76,56,2.9,35,14.6,42,0.0
2016,7,8,0,1,0,0,988.0,992.5,983.3,28.3,30.7,26.3,81,70,3.0,40,11.8,56,1.5
2016,7,9,0,1,0,0,994.3,998.0,989.8,26.9,29.9,25.5,91,75,3.0,186,13.9,218,5.5
2016,7,10,0,1,0,0,998.7,1001.0,996.8,28.9,31.8,26.6,78,66,3.3,188,14.0,177,0.0
2016,7,11,0,1,0,0,1001.5,1003.4,999.7,28.3,32.1,26.4,79,64,3.3,184,13.1,254,0.5
2016,7,12,0,1,0,0,1002.9,1004.4,1001.5,29.2,33.4,27.1,74,57,4.2,198,15.4,237,0.0
2016,7,13,0,1,0,0,1004.3,1006.7,1002.5,30.2,34.5,27.0,70,52,4.0,193,12.4,261,0.0
2016,7,14,0,1,0,0,1005.4,1007.2,1003.1,30.5,34.3,27.9,75,60,3.8,181,14.0,277,0.0
2016,7,15,0,1,0,0,1004.8,1006.3,1002.9,30.5,34.4,28.0,72,48,3.7,196,12.0,271,0.0
2016,7,16,0,1,0,0,1005.6,1007.3,1003.5,30.5,34.2,27.7,76,52,3.5,184,12.1,275,0.5
2016,7,17,0,1,0,0,1006.2,1007.9,1004.6,30.3,33.2,26.6,77,55,3.1,174,9.9,289,10.0
2016,7,18,0,1,0,0,1006.0,1007.2,1005.0,28.7,32.1,25.3,79,63,2.4,172,9.2,182,14.0
2016,7,19,0,1,0,0,1006.7,1008.9,1004.8,28.9,33.1,24.8,75,58,3.3,171,11.2,239,21.5
2016,7,20,0,1,0,0,1008.0,1009.2,1006.5,29.5,32.1,27.0,75,65,2.9,150,9.8,292,0.0
2016,7,21,0,1,0,0,1008.4,1010.4,1007.2,29.5,32.1,27.4,79,61,2.5,180,9.3,286,0.0
2016,7,22,0,1,0,0,1007.2,1008.9,1005.4,29.8,32.9,27.5,77,57,2.3,208,7.9,300,0.0
2016,7,23,0,1,0,0,1006.1,1008.1,1004.1,29.8,33.2,27.5,78,58,2.5,169,8.2,320,0.0
2016,7,24,0,1,0,0,1006.1,1007.9,1004.3,30.3,32.9,27.6,71,48,2.0,20,7.4,305,0.0
2016,7,25,0,1,0,0,1006.2,1007.9,1004.3,30.0,32.7,27.2,77,57,1.5,311,7.4,320,0.0
2016,7,26,0,1,0,0,1005.9,1007.2,1004.1,30.1,32.4,27.7,74,58,1.8,162,8.2,311,0.0
2016,7,27,0,1,0,0,1006.2,1007.3,1004.6,30.3,33.7,28.3,74,59,2.8,208,10.2,286,0.0
2016,7,28,0,1,0,0,1005.5,1007.3,1003.4,30.5,34.2,27.8,76,56,3.2,167,10.2,278,0.0
2016,7,29,0,1,0,0,1004.7,1005.7,1003.2,29.7,35.1,26.5,78,47,2.3,172,9.4,289,0.0
2016,7,30,0,1,0,0,1003.4,1005.9,1001.0,29.9,33.2,27.0,77,59,2.1,190,8.5,342,0.0
2016,7,31,0,1,0,0,1000.3,1002.9,997.5,31.0,34.0,28.0,76,57,2.4,25,9.0,16,0.0
2016,8,1,0,0,1,0,998.6,1002.5,996.3,29.9,32.7,27.9,85,66,2.5,64,10.9,280,5.5
2016,8,2,0,0,1,0,1003.6,1006.9,1001.3,29.2,33.8,26.5,82,54,1.3,37,7.3,290,22.0
2016,8,3,0,0,1,0,1006.0,1008.1,1004.3,29.5,33.3,26.2,81,56,1.6,298,7.7,304,0.0
